"Time","wellID","od","rowID","colID","media_type","strain","str_med"
8.00083333333333,"C1",0.536283333333333,"C","1","bhis","cB","cB_bhis"
8.1675,"C1",0.5427,"C","1","bhis","cB","cB_bhis"
8.33416666666667,"C1",0.546616666666667,"C","1","bhis","cB","cB_bhis"
8.50111111111111,"C1",0.552916666666667,"C","1","bhis","cB","cB_bhis"
8.66777777777778,"C1",0.55725,"C","1","bhis","cB","cB_bhis"
8.83444444444445,"C1",0.562166666666667,"C","1","bhis","cB","cB_bhis"
9.00111111111111,"C1",0.570216666666667,"C","1","bhis","cB","cB_bhis"
9.16777777777778,"C1",0.57105,"C","1","bhis","cB","cB_bhis"
9.33444444444445,"C1",0.573833333333333,"C","1","bhis","cB","cB_bhis"
9.50111111111111,"C1",0.576983333333333,"C","1","bhis","cB","cB_bhis"
9.66777777777778,"C1",0.58205,"C","1","bhis","cB","cB_bhis"
9.83444444444445,"C1",0.584166666666667,"C","1","bhis","cB","cB_bhis"
10.0011111111111,"C1",0.587566666666667,"C","1","bhis","cB","cB_bhis"
10.1677777777778,"C1",0.5904,"C","1","bhis","cB","cB_bhis"
10.3344444444444,"C1",0.592583333333333,"C","1","bhis","cB","cB_bhis"
10.5011111111111,"C1",0.595066666666667,"C","1","bhis","cB","cB_bhis"
10.6677777777778,"C1",0.603283333333333,"C","1","bhis","cB","cB_bhis"
10.8347222222222,"C1",0.601216666666667,"C","1","bhis","cB","cB_bhis"
11.0013888888889,"C1",0.603416666666667,"C","1","bhis","cB","cB_bhis"
11.1680555555556,"C1",0.605733333333333,"C","1","bhis","cB","cB_bhis"
11.3347222222222,"C1",0.608483333333333,"C","1","bhis","cB","cB_bhis"
